"","X","ID","Item","Answer","NotAns","Cat","Col","NonNative","ForeignLang","Most","Number","Yes","Acc.Fil","Acc.Mtn","NotAll","LowAcc","LowMtn","C2.Weber","C3.Weber","Blue","Non.Blue","Yellow","PropTC","SupTC"
"158",230,"A3GPPBNUGEWQ1L","Answer.3C_Bal.5",TRUE,0,"3C_Bal",3,0,0,1,5,1,94.4,100,0,0,0,1,1.67,10,10,6,0,1
"159",231,"A3GPPBNUGEWQ1L","Answer.3C_Bal.6",TRUE,0,"3C_Bal",3,0,0,1,6,1,94.4,100,0,0,0,1.1,2.2,11,10,5,1,1
"160",232,"A3GPPBNUGEWQ1L","Answer.3C_Bal.7",FALSE,0,"3C_Bal",3,0,0,1,7,0,94.4,100,0,0,0,1.22,2.2,11,9,5,1,1
"161",233,"A3GPPBNUGEWQ1L","Answer.3C_Bal.8",TRUE,0,"3C_Bal",3,0,0,1,8,1,94.4,100,0,0,0,1.33,2.4,12,9,5,1,1
"162",234,"A3GPPBNUGEWQ1L","Answer.3C_Bal.9",TRUE,0,"3C_Bal",3,0,0,1,9,1,94.4,100,0,0,0,1.5,3,12,8,4,1,1
"163",235,"A3GPPBNUGEWQ1L","Answer.3C_Mild.1",FALSE,0,"3C_Mild",3,0,0,1,1,0,94.4,100,0,0,0,0.67,0.89,8,12,9,0,0
"164",236,"A3GPPBNUGEWQ1L","Answer.3C_Mild.2",FALSE,0,"3C_Mild",3,0,0,1,2,0,94.4,100,0,0,0,0.75,1,9,12,9,0,0
"165",237,"A3GPPBNUGEWQ1L","Answer.3C_Mild.3",FALSE,0,"3C_Mild",3,0,0,1,3,0,94.4,100,0,0,0,0.82,1.13,9,11,8,0,1
"166",238,"A3GPPBNUGEWQ1L","Answer.3C_Mild.4",FALSE,0,"3C_Mild",3,0,0,1,4,0,94.4,100,0,0,0,0.91,1.25,10,11,8,0,1
"167",239,"A3GPPBNUGEWQ1L","Answer.3C_Mild.5",TRUE,0,"3C_Mild",3,0,0,1,5,1,94.4,100,0,0,0,1,1.42,10,10,7,0,1
"168",240,"A3GPPBNUGEWQ1L","Answer.3C_Mild.6",FALSE,0,"3C_Mild",3,0,0,1,6,0,94.4,100,0,0,0,1.1,1.57,11,10,7,1,1
"169",241,"A3GPPBNUGEWQ1L","Answer.3C_Mild.7",TRUE,0,"3C_Mild",3,0,0,1,7,1,94.4,100,0,0,0,1.22,1.83,11,9,6,1,1
"170",242,"A3GPPBNUGEWQ1L","Answer.3C_Mild.8",FALSE,0,"3C_Mild",3,0,0,1,8,0,94.4,100,0,0,0,1.33,1.71,12,9,7,1,1
"171",243,"A3GPPBNUGEWQ1L","Answer.3C_Mild.9",TRUE,0,"3C_Mild",3,0,0,1,9,1,94.4,100,0,0,0,1.5,2,12,8,6,1,1
"172",244,"A3GPPBNUGEWQ1L","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal",3,0,0,1,1,0,94.4,100,0,0,0,0.67,0.73,8,12,11,0,0
"173",245,"A3GPPBNUGEWQ1L","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal",3,0,0,1,2,0,94.4,100,0,0,0,0.75,0.86,9,12,11,0,0
"174",246,"A3GPPBNUGEWQ1L","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal",3,0,0,1,3,0,94.4,100,0,0,0,0.82,0.9,9,11,10,0,0
"175",247,"A3GPPBNUGEWQ1L","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal",3,0,0,1,4,0,94.4,100,0,0,0,0.91,1,10,11,10,0,0
"176",248,"A3GPPBNUGEWQ1L","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal",3,0,0,1,5,0,94.4,100,0,0,0,1,1.11,10,10,9,0,1
"177",249,"A3GPPBNUGEWQ1L","Answer.3C_Unbal.6",FALSE,0,"3C_Unbal",3,0,0,1,6,0,94.4,100,0,0,0,1.1,1.22,11,10,9,1,1
"178",250,"A3GPPBNUGEWQ1L","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal",3,0,0,1,7,1,94.4,100,0,0,0,1.22,1.38,11,9,8,1,1
"179",251,"A3GPPBNUGEWQ1L","Answer.3C_Unbal.8",FALSE,0,"3C_Unbal",3,0,0,1,8,0,94.4,100,0,0,0,1.33,1.5,12,9,8,1,1
"180",252,"A3GPPBNUGEWQ1L","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal",3,0,0,1,9,1,94.4,100,0,0,0,1.5,1.71,12,8,7,1,1
"181",253,"AFL2WDUGBZ5QR","Answer.2C.1",FALSE,0,"2C",2,0,0,1,1,0,95.8,100,0,0,0,0.67,0.67,8,12,12,0,0
"182",254,"AFL2WDUGBZ5QR","Answer.2C.2",FALSE,0,"2C",2,0,0,1,2,0,95.8,100,0,0,0,0.75,0.75,9,12,12,0,0
"183",255,"AFL2WDUGBZ5QR","Answer.2C.3",FALSE,0,"2C",2,0,0,1,3,0,95.8,100,0,0,0,0.82,0.82,9,11,11,0,0
"184",256,"AFL2WDUGBZ5QR","Answer.2C.4",FALSE,0,"2C",2,0,0,1,4,0,95.8,100,0,0,0,0.91,0.91,10,11,11,0,0
"185",257,"AFL2WDUGBZ5QR","Answer.2C.5",FALSE,0,"2C",2,0,0,1,5,0,95.8,100,0,0,0,1,1,10,10,10,0,0
"186",258,"AFL2WDUGBZ5QR","Answer.2C.6",TRUE,0,"2C",2,0,0,1,6,1,95.8,100,0,0,0,1.1,1.1,11,10,10,1,1
"187",259,"AFL2WDUGBZ5QR","Answer.2C.7",TRUE,0,"2C",2,0,0,1,7,1,95.8,100,0,0,0,1.22,1.22,11,9,9,1,1
"188",260,"AFL2WDUGBZ5QR","Answer.2C.8",FALSE,0,"2C",2,0,0,1,8,0,95.8,100,0,0,0,1.33,1.33,12,9,9,1,1
"189",261,"AFL2WDUGBZ5QR","Answer.2C.9",TRUE,0,"2C",2,0,0,1,9,1,95.8,100,0,0,0,1.5,1.5,12,8,8,1,1
"190",262,"AFL2WDUGBZ5QR","Answer.3C_Bal.1",FALSE,0,"3C_Bal",3,0,0,1,1,0,95.8,100,0,0,0,0.67,1.33,8,12,6,0,1
"191",263,"AFL2WDUGBZ5QR","Answer.3C_Bal.2",FALSE,0,"3C_Bal",3,0,0,1,2,0,95.8,100,0,0,0,0.75,1.5,9,12,6,0,1
"192",264,"AFL2WDUGBZ5QR","Answer.3C_Bal.3",FALSE,0,"3C_Bal",3,0,0,1,3,0,95.8,100,0,0,0,0.82,1.5,9,11,6,0,1
"193",265,"AFL2WDUGBZ5QR","Answer.3C_Bal.4",TRUE,0,"3C_Bal",3,0,0,1,4,1,95.8,100,0,0,0,0.91,1.67,10,11,6,0,1
"194",266,"AFL2WDUGBZ5QR","Answer.3C_Bal.5",FALSE,0,"3C_Bal",3,0,0,1,5,0,95.8,100,0,0,0,1,1.67,10,10,6,0,1
"195",267,"AFL2WDUGBZ5QR","Answer.3C_Bal.6",TRUE,0,"3C_Bal",3,0,0,1,6,1,95.8,100,0,0,0,1.1,2.2,11,10,5,1,1
"196",268,"AFL2WDUGBZ5QR","Answer.3C_Bal.7",TRUE,0,"3C_Bal",3,0,0,1,7,1,95.8,100,0,0,0,1.22,2.2,11,9,5,1,1
"197",269,"AFL2WDUGBZ5QR","Answer.3C_Bal.8",TRUE,0,"3C_Bal",3,0,0,1,8,1,95.8,100,0,0,0,1.33,2.4,12,9,5,1,1
"198",270,"AFL2WDUGBZ5QR","Answer.3C_Bal.9",TRUE,0,"3C_Bal",3,0,0,1,9,1,95.8,100,0,0,0,1.5,3,12,8,4,1,1
"199",271,"AFL2WDUGBZ5QR","Answer.3C_Mild.1",FALSE,0,"3C_Mild",3,0,0,1,1,0,95.8,100,0,0,0,0.67,0.89,8,12,9,0,0
"200",272,"AFL2WDUGBZ5QR","Answer.3C_Mild.2",FALSE,0,"3C_Mild",3,0,0,1,2,0,95.8,100,0,0,0,0.75,1,9,12,9,0,0
"201",273,"AFL2WDUGBZ5QR","Answer.3C_Mild.3",TRUE,0,"3C_Mild",3,0,0,1,3,1,95.8,100,0,0,0,0.82,1.13,9,11,8,0,1
"202",274,"AFL2WDUGBZ5QR","Answer.3C_Mild.4",FALSE,0,"3C_Mild",3,0,0,1,4,0,95.8,100,0,0,0,0.91,1.25,10,11,8,0,1
"203",275,"AFL2WDUGBZ5QR","Answer.3C_Mild.5",TRUE,0,"3C_Mild",3,0,0,1,5,1,95.8,100,0,0,0,1,1.42,10,10,7,0,1
"204",276,"AFL2WDUGBZ5QR","Answer.3C_Mild.6",FALSE,0,"3C_Mild",3,0,0,1,6,0,95.8,100,0,0,0,1.1,1.57,11,10,7,1,1
"205",277,"AFL2WDUGBZ5QR","Answer.3C_Mild.7",FALSE,0,"3C_Mild",3,0,0,1,7,0,95.8,100,0,0,0,1.22,1.83,11,9,6,1,1
"206",278,"AFL2WDUGBZ5QR","Answer.3C_Mild.8",FALSE,0,"3C_Mild",3,0,0,1,8,0,95.8,100,0,0,0,1.33,1.71,12,9,7,1,1
"207",279,"AFL2WDUGBZ5QR","Answer.3C_Mild.9",TRUE,0,"3C_Mild",3,0,0,1,9,1,95.8,100,0,0,0,1.5,2,12,8,6,1,1
"208",280,"AFL2WDUGBZ5QR","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal",3,0,0,1,1,0,95.8,100,0,0,0,0.67,0.73,8,12,11,0,0
"209",281,"AFL2WDUGBZ5QR","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal",3,0,0,1,2,0,95.8,100,0,0,0,0.75,0.86,9,12,11,0,0
"210",282,"AFL2WDUGBZ5QR","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal",3,0,0,1,3,0,95.8,100,0,0,0,0.82,0.9,9,11,10,0,0
"211",283,"AFL2WDUGBZ5QR","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal",3,0,0,1,4,0,95.8,100,0,0,0,0.91,1,10,11,10,0,0
"212",284,"AFL2WDUGBZ5QR","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal",3,0,0,1,5,0,95.8,100,0,0,0,1,1.11,10,10,9,0,1
"213",285,"AFL2WDUGBZ5QR","Answer.3C_Unbal.6",FALSE,0,"3C_Unbal",3,0,0,1,6,0,95.8,100,0,0,0,1.1,1.22,11,10,9,1,1
"214",286,"AFL2WDUGBZ5QR","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal",3,0,0,1,7,1,95.8,100,0,0,0,1.22,1.38,11,9,8,1,1
"215",287,"AFL2WDUGBZ5QR","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal",3,0,0,1,8,1,95.8,100,0,0,0,1.33,1.5,12,9,8,1,1
"216",288,"AFL2WDUGBZ5QR","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal",3,0,0,1,9,1,95.8,100,0,0,0,1.5,1.71,12,8,7,1,1
"217",289,"A3RQN5RZD1N2KP","Answer.2C.1",FALSE,0,"2C",2,0,0,1,1,0,93.1,100,0,0,0,0.67,0.67,8,12,12,0,0
"218",290,"A3RQN5RZD1N2KP","Answer.2C.2",FALSE,0,"2C",2,0,0,1,2,0,93.1,100,0,0,0,0.75,0.75,9,12,12,0,0
"219",291,"A3RQN5RZD1N2KP","Answer.2C.3",FALSE,0,"2C",2,0,0,1,3,0,93.1,100,0,0,0,0.82,0.82,9,11,11,0,0
"220",292,"A3RQN5RZD1N2KP","Answer.2C.4",FALSE,0,"2C",2,0,0,1,4,0,93.1,100,0,0,0,0.91,0.91,10,11,11,0,0
"221",293,"A3RQN5RZD1N2KP","Answer.2C.5",FALSE,0,"2C",2,0,0,1,5,0,93.1,100,0,0,0,1,1,10,10,10,0,0
"222",294,"A3RQN5RZD1N2KP","Answer.2C.6",TRUE,0,"2C",2,0,0,1,6,1,93.1,100,0,0,0,1.1,1.1,11,10,10,1,1
"223",295,"A3RQN5RZD1N2KP","Answer.2C.7",TRUE,0,"2C",2,0,0,1,7,1,93.1,100,0,0,0,1.22,1.22,11,9,9,1,1
"224",296,"A3RQN5RZD1N2KP","Answer.2C.8",TRUE,0,"2C",2,0,0,1,8,1,93.1,100,0,0,0,1.33,1.33,12,9,9,1,1
"225",297,"A3RQN5RZD1N2KP","Answer.2C.9",TRUE,0,"2C",2,0,0,1,9,1,93.1,100,0,0,0,1.5,1.5,12,8,8,1,1
"226",298,"A3RQN5RZD1N2KP","Answer.3C_Bal.1",FALSE,0,"3C_Bal",3,0,0,1,1,0,93.1,100,0,0,0,0.67,1.33,8,12,6,0,1
"227",299,"A3RQN5RZD1N2KP","Answer.3C_Bal.2",FALSE,0,"3C_Bal",3,0,0,1,2,0,93.1,100,0,0,0,0.75,1.5,9,12,6,0,1
"228",300,"A3RQN5RZD1N2KP","Answer.3C_Bal.3",FALSE,0,"3C_Bal",3,0,0,1,3,0,93.1,100,0,0,0,0.82,1.5,9,11,6,0,1
"229",301,"A3RQN5RZD1N2KP","Answer.3C_Bal.4",FALSE,0,"3C_Bal",3,0,0,1,4,0,93.1,100,0,0,0,0.91,1.67,10,11,6,0,1
"230",302,"A3RQN5RZD1N2KP","Answer.3C_Bal.5",FALSE,0,"3C_Bal",3,0,0,1,5,0,93.1,100,0,0,0,1,1.67,10,10,6,0,1
"231",303,"A3RQN5RZD1N2KP","Answer.3C_Bal.6",TRUE,0,"3C_Bal",3,0,0,1,6,1,93.1,100,0,0,0,1.1,2.2,11,10,5,1,1
"232",304,"A3RQN5RZD1N2KP","Answer.3C_Bal.7",TRUE,0,"3C_Bal",3,0,0,1,7,1,93.1,100,0,0,0,1.22,2.2,11,9,5,1,1
"233",305,"A3RQN5RZD1N2KP","Answer.3C_Bal.8",TRUE,0,"3C_Bal",3,0,0,1,8,1,93.1,100,0,0,0,1.33,2.4,12,9,5,1,1
"234",306,"A3RQN5RZD1N2KP","Answer.3C_Bal.9",TRUE,0,"3C_Bal",3,0,0,1,9,1,93.1,100,0,0,0,1.5,3,12,8,4,1,1
"235",307,"A3RQN5RZD1N2KP","Answer.3C_Mild.1",FALSE,0,"3C_Mild",3,0,0,1,1,0,93.1,100,0,0,0,0.67,0.89,8,12,9,0,0
"236",308,"A3RQN5RZD1N2KP","Answer.3C_Mild.2",FALSE,0,"3C_Mild",3,0,0,1,2,0,93.1,100,0,0,0,0.75,1,9,12,9,0,0
"237",309,"A3RQN5RZD1N2KP","Answer.3C_Mild.3",FALSE,0,"3C_Mild",3,0,0,1,3,0,93.1,100,0,0,0,0.82,1.13,9,11,8,0,1
"238",310,"A3RQN5RZD1N2KP","Answer.3C_Mild.4",FALSE,0,"3C_Mild",3,0,0,1,4,0,93.1,100,0,0,0,0.91,1.25,10,11,8,0,1
"239",311,"A3RQN5RZD1N2KP","Answer.3C_Mild.5",FALSE,0,"3C_Mild",3,0,0,1,5,0,93.1,100,0,0,0,1,1.42,10,10,7,0,1
"240",312,"A3RQN5RZD1N2KP","Answer.3C_Mild.6",TRUE,0,"3C_Mild",3,0,0,1,6,1,93.1,100,0,0,0,1.1,1.57,11,10,7,1,1
"241",313,"A3RQN5RZD1N2KP","Answer.3C_Mild.7",TRUE,0,"3C_Mild",3,0,0,1,7,1,93.1,100,0,0,0,1.22,1.83,11,9,6,1,1
"242",314,"A3RQN5RZD1N2KP","Answer.3C_Mild.8",TRUE,0,"3C_Mild",3,0,0,1,8,1,93.1,100,0,0,0,1.33,1.71,12,9,7,1,1
"243",315,"A3RQN5RZD1N2KP","Answer.3C_Mild.9",TRUE,0,"3C_Mild",3,0,0,1,9,1,93.1,100,0,0,0,1.5,2,12,8,6,1,1
"244",316,"A3RQN5RZD1N2KP","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal",3,0,0,1,1,0,93.1,100,0,0,0,0.67,0.73,8,12,11,0,0
"245",317,"A3RQN5RZD1N2KP","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal",3,0,0,1,2,0,93.1,100,0,0,0,0.75,0.86,9,12,11,0,0
"246",318,"A3RQN5RZD1N2KP","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal",3,0,0,1,3,0,93.1,100,0,0,0,0.82,0.9,9,11,10,0,0
"247",319,"A3RQN5RZD1N2KP","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal",3,0,0,1,4,0,93.1,100,0,0,0,0.91,1,10,11,10,0,0
"248",320,"A3RQN5RZD1N2KP","Answer.3C_Unbal.5",TRUE,0,"3C_Unbal",3,0,0,1,5,1,93.1,100,0,0,0,1,1.11,10,10,9,0,1
"249",321,"A3RQN5RZD1N2KP","Answer.3C_Unbal.6",FALSE,0,"3C_Unbal",3,0,0,1,6,0,93.1,100,0,0,0,1.1,1.22,11,10,9,1,1
"250",322,"A3RQN5RZD1N2KP","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal",3,0,0,1,7,1,93.1,100,0,0,0,1.22,1.38,11,9,8,1,1
"251",323,"A3RQN5RZD1N2KP","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal",3,0,0,1,8,1,93.1,100,0,0,0,1.33,1.5,12,9,8,1,1
"252",324,"A3RQN5RZD1N2KP","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal",3,0,0,1,9,1,93.1,100,0,0,0,1.5,1.71,12,8,7,1,1
"253",361,"AD7WJ0QXLOVWG","Answer.2C.1",FALSE,0,"2C",2,0,0,1,1,0,100,100,0,0,0,0.67,0.67,8,12,12,0,0
"254",362,"AD7WJ0QXLOVWG","Answer.2C.2",FALSE,0,"2C",2,0,0,1,2,0,100,100,0,0,0,0.75,0.75,9,12,12,0,0
"255",363,"AD7WJ0QXLOVWG","Answer.2C.3",FALSE,0,"2C",2,0,0,1,3,0,100,100,0,0,0,0.82,0.82,9,11,11,0,0
"256",364,"AD7WJ0QXLOVWG","Answer.2C.4",FALSE,0,"2C",2,0,0,1,4,0,100,100,0,0,0,0.91,0.91,10,11,11,0,0
"257",365,"AD7WJ0QXLOVWG","Answer.2C.5",FALSE,0,"2C",2,0,0,1,5,0,100,100,0,0,0,1,1,10,10,10,0,0
"258",366,"AD7WJ0QXLOVWG","Answer.2C.6",TRUE,0,"2C",2,0,0,1,6,1,100,100,0,0,0,1.1,1.1,11,10,10,1,1
"259",367,"AD7WJ0QXLOVWG","Answer.2C.7",TRUE,0,"2C",2,0,0,1,7,1,100,100,0,0,0,1.22,1.22,11,9,9,1,1
"260",368,"AD7WJ0QXLOVWG","Answer.2C.8",TRUE,0,"2C",2,0,0,1,8,1,100,100,0,0,0,1.33,1.33,12,9,9,1,1
"261",369,"AD7WJ0QXLOVWG","Answer.2C.9",TRUE,0,"2C",2,0,0,1,9,1,100,100,0,0,0,1.5,1.5,12,8,8,1,1
"262",370,"AD7WJ0QXLOVWG","Answer.3C_Bal.1",FALSE,0,"3C_Bal",3,0,0,1,1,0,100,100,0,0,0,0.67,1.33,8,12,6,0,1
"263",371,"AD7WJ0QXLOVWG","Answer.3C_Bal.2",FALSE,0,"3C_Bal",3,0,0,1,2,0,100,100,0,0,0,0.75,1.5,9,12,6,0,1
"264",372,"AD7WJ0QXLOVWG","Answer.3C_Bal.3",FALSE,0,"3C_Bal",3,0,0,1,3,0,100,100,0,0,0,0.82,1.5,9,11,6,0,1
"265",373,"AD7WJ0QXLOVWG","Answer.3C_Bal.4",FALSE,0,"3C_Bal",3,0,0,1,4,0,100,100,0,0,0,0.91,1.67,10,11,6,0,1
"266",374,"AD7WJ0QXLOVWG","Answer.3C_Bal.5",FALSE,0,"3C_Bal",3,0,0,1,5,0,100,100,0,0,0,1,1.67,10,10,6,0,1
"267",375,"AD7WJ0QXLOVWG","Answer.3C_Bal.6",TRUE,0,"3C_Bal",3,0,0,1,6,1,100,100,0,0,0,1.1,2.2,11,10,5,1,1
"268",376,"AD7WJ0QXLOVWG","Answer.3C_Bal.7",TRUE,0,"3C_Bal",3,0,0,1,7,1,100,100,0,0,0,1.22,2.2,11,9,5,1,1
"269",377,"AD7WJ0QXLOVWG","Answer.3C_Bal.8",TRUE,0,"3C_Bal",3,0,0,1,8,1,100,100,0,0,0,1.33,2.4,12,9,5,1,1
"270",378,"AD7WJ0QXLOVWG","Answer.3C_Bal.9",TRUE,0,"3C_Bal",3,0,0,1,9,1,100,100,0,0,0,1.5,3,12,8,4,1,1
"271",379,"AD7WJ0QXLOVWG","Answer.3C_Mild.1",FALSE,0,"3C_Mild",3,0,0,1,1,0,100,100,0,0,0,0.67,0.89,8,12,9,0,0
"272",380,"AD7WJ0QXLOVWG","Answer.3C_Mild.2",FALSE,0,"3C_Mild",3,0,0,1,2,0,100,100,0,0,0,0.75,1,9,12,9,0,0
"273",381,"AD7WJ0QXLOVWG","Answer.3C_Mild.3",FALSE,0,"3C_Mild",3,0,0,1,3,0,100,100,0,0,0,0.82,1.13,9,11,8,0,1
"274",382,"AD7WJ0QXLOVWG","Answer.3C_Mild.4",FALSE,0,"3C_Mild",3,0,0,1,4,0,100,100,0,0,0,0.91,1.25,10,11,8,0,1
"275",383,"AD7WJ0QXLOVWG","Answer.3C_Mild.5",FALSE,0,"3C_Mild",3,0,0,1,5,0,100,100,0,0,0,1,1.42,10,10,7,0,1
"276",384,"AD7WJ0QXLOVWG","Answer.3C_Mild.6",FALSE,0,"3C_Mild",3,0,0,1,6,0,100,100,0,0,0,1.1,1.57,11,10,7,1,1
"277",385,"AD7WJ0QXLOVWG","Answer.3C_Mild.7",TRUE,0,"3C_Mild",3,0,0,1,7,1,100,100,0,0,0,1.22,1.83,11,9,6,1,1
"278",386,"AD7WJ0QXLOVWG","Answer.3C_Mild.8",TRUE,0,"3C_Mild",3,0,0,1,8,1,100,100,0,0,0,1.33,1.71,12,9,7,1,1
"279",387,"AD7WJ0QXLOVWG","Answer.3C_Mild.9",TRUE,0,"3C_Mild",3,0,0,1,9,1,100,100,0,0,0,1.5,2,12,8,6,1,1
"280",388,"AD7WJ0QXLOVWG","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal",3,0,0,1,1,0,100,100,0,0,0,0.67,0.73,8,12,11,0,0
"281",389,"AD7WJ0QXLOVWG","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal",3,0,0,1,2,0,100,100,0,0,0,0.75,0.86,9,12,11,0,0
"282",390,"AD7WJ0QXLOVWG","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal",3,0,0,1,3,0,100,100,0,0,0,0.82,0.9,9,11,10,0,0
"283",391,"AD7WJ0QXLOVWG","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal",3,0,0,1,4,0,100,100,0,0,0,0.91,1,10,11,10,0,0
"284",392,"AD7WJ0QXLOVWG","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal",3,0,0,1,5,0,100,100,0,0,0,1,1.11,10,10,9,0,1
"285",393,"AD7WJ0QXLOVWG","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal",3,0,0,1,6,1,100,100,0,0,0,1.1,1.22,11,10,9,1,1
"286",394,"AD7WJ0QXLOVWG","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal",3,0,0,1,7,1,100,100,0,0,0,1.22,1.38,11,9,8,1,1
"287",395,"AD7WJ0QXLOVWG","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal",3,0,0,1,8,1,100,100,0,0,0,1.33,1.5,12,9,8,1,1
"288",396,"AD7WJ0QXLOVWG","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal",3,0,0,1,9,1,100,100,0,0,0,1.5,1.71,12,8,7,1,1
"289",397,"A2EMO45KCVDURE","Answer.2C.1",FALSE,0,"2C",2,0,0,1,1,0,87.5,100,0,0,0,0.67,0.67,8,12,12,0,0
"290",398,"A2EMO45KCVDURE","Answer.2C.2",TRUE,0,"2C",2,0,0,1,2,1,87.5,100,0,0,0,0.75,0.75,9,12,12,0,0
"291",399,"A2EMO45KCVDURE","Answer.2C.3",FALSE,0,"2C",2,0,0,1,3,0,87.5,100,0,0,0,0.82,0.82,9,11,11,0,0
"292",400,"A2EMO45KCVDURE","Answer.2C.4",FALSE,0,"2C",2,0,0,1,4,0,87.5,100,0,0,0,0.91,0.91,10,11,11,0,0
"293",401,"A2EMO45KCVDURE","Answer.2C.5",FALSE,0,"2C",2,0,0,1,5,0,87.5,100,0,0,0,1,1,10,10,10,0,0
"294",402,"A2EMO45KCVDURE","Answer.2C.6",TRUE,0,"2C",2,0,0,1,6,1,87.5,100,0,0,0,1.1,1.1,11,10,10,1,1
"295",403,"A2EMO45KCVDURE","Answer.2C.7",TRUE,0,"2C",2,0,0,1,7,1,87.5,100,0,0,0,1.22,1.22,11,9,9,1,1
"296",404,"A2EMO45KCVDURE","Answer.2C.8",TRUE,0,"2C",2,0,0,1,8,1,87.5,100,0,0,0,1.33,1.33,12,9,9,1,1
"297",405,"A2EMO45KCVDURE","Answer.2C.9",TRUE,0,"2C",2,0,0,1,9,1,87.5,100,0,0,0,1.5,1.5,12,8,8,1,1
"298",406,"A2EMO45KCVDURE","Answer.3C_Bal.1",FALSE,0,"3C_Bal",3,0,0,1,1,0,87.5,100,0,0,0,0.67,1.33,8,12,6,0,1
"299",407,"A2EMO45KCVDURE","Answer.3C_Bal.2",FALSE,0,"3C_Bal",3,0,0,1,2,0,87.5,100,0,0,0,0.75,1.5,9,12,6,0,1
"300",408,"A2EMO45KCVDURE","Answer.3C_Bal.3",TRUE,0,"3C_Bal",3,0,0,1,3,1,87.5,100,0,0,0,0.82,1.5,9,11,6,0,1
"301",409,"A2EMO45KCVDURE","Answer.3C_Bal.4",TRUE,0,"3C_Bal",3,0,0,1,4,1,87.5,100,0,0,0,0.91,1.67,10,11,6,0,1
"302",410,"A2EMO45KCVDURE","Answer.3C_Bal.5",TRUE,0,"3C_Bal",3,0,0,1,5,1,87.5,100,0,0,0,1,1.67,10,10,6,0,1
"303",411,"A2EMO45KCVDURE","Answer.3C_Bal.6",TRUE,0,"3C_Bal",3,0,0,1,6,1,87.5,100,0,0,0,1.1,2.2,11,10,5,1,1
"304",412,"A2EMO45KCVDURE","Answer.3C_Bal.7",TRUE,0,"3C_Bal",3,0,0,1,7,1,87.5,100,0,0,0,1.22,2.2,11,9,5,1,1
"305",413,"A2EMO45KCVDURE","Answer.3C_Bal.8",TRUE,0,"3C_Bal",3,0,0,1,8,1,87.5,100,0,0,0,1.33,2.4,12,9,5,1,1
"306",414,"A2EMO45KCVDURE","Answer.3C_Bal.9",TRUE,0,"3C_Bal",3,0,0,1,9,1,87.5,100,0,0,0,1.5,3,12,8,4,1,1
"307",415,"A2EMO45KCVDURE","Answer.3C_Mild.1",FALSE,0,"3C_Mild",3,0,0,1,1,0,87.5,100,0,0,0,0.67,0.89,8,12,9,0,0
"308",416,"A2EMO45KCVDURE","Answer.3C_Mild.2",FALSE,0,"3C_Mild",3,0,0,1,2,0,87.5,100,0,0,0,0.75,1,9,12,9,0,0
"309",417,"A2EMO45KCVDURE","Answer.3C_Mild.3",TRUE,0,"3C_Mild",3,0,0,1,3,1,87.5,100,0,0,0,0.82,1.13,9,11,8,0,1
"310",418,"A2EMO45KCVDURE","Answer.3C_Mild.4",FALSE,0,"3C_Mild",3,0,0,1,4,0,87.5,100,0,0,0,0.91,1.25,10,11,8,0,1
"311",419,"A2EMO45KCVDURE","Answer.3C_Mild.5",TRUE,0,"3C_Mild",3,0,0,1,5,1,87.5,100,0,0,0,1,1.42,10,10,7,0,1
"312",420,"A2EMO45KCVDURE","Answer.3C_Mild.6",TRUE,0,"3C_Mild",3,0,0,1,6,1,87.5,100,0,0,0,1.1,1.57,11,10,7,1,1
"313",421,"A2EMO45KCVDURE","Answer.3C_Mild.7",TRUE,0,"3C_Mild",3,0,0,1,7,1,87.5,100,0,0,0,1.22,1.83,11,9,6,1,1
