"","ID","Item","Answer","NotAns","Cat","Col","NonNative","ForeignLang","Most","Number","Yes","Acc.Fil","Acc.Mtn","NotAll","LowAcc","LowMtn","C2.Weber","C3.Weber","Blue","Non.Blue","Yellow"
"279","AFL2WDUGBZ5QR","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,1,9,1,95.8,100,0,0,0,1.5,2,12,8,6
"280","AFL2WDUGBZ5QR","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,1,1,0,95.8,100,0,0,0,0.67,0.73,8,12,11
"281","AFL2WDUGBZ5QR","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,1,2,0,95.8,100,0,0,0,0.75,0.86,9,12,11
"282","AFL2WDUGBZ5QR","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,1,3,0,95.8,100,0,0,0,0.82,0.9,9,11,10
"283","AFL2WDUGBZ5QR","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,1,4,0,95.8,100,0,0,0,0.91,1,10,11,10
"284","AFL2WDUGBZ5QR","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,1,5,0,95.8,100,0,0,0,1,1.11,10,10,9
"285","AFL2WDUGBZ5QR","Answer.3C_Unbal.6",FALSE,0,"3C_Unbal","3",0,0,1,6,0,95.8,100,0,0,0,1.1,1.22,11,10,9
"286","AFL2WDUGBZ5QR","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,1,7,1,95.8,100,0,0,0,1.22,1.38,11,9,8
"287","AFL2WDUGBZ5QR","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,1,8,1,95.8,100,0,0,0,1.33,1.5,12,9,8
"288","AFL2WDUGBZ5QR","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,1,9,1,95.8,100,0,0,0,1.5,1.71,12,8,7
"289","A3RQN5RZD1N2KP","Answer.2C.1",FALSE,0,"2C","2",0,0,1,1,0,93.1,100,0,0,0,0.67,0.67,8,12,12
"290","A3RQN5RZD1N2KP","Answer.2C.2",FALSE,0,"2C","2",0,0,1,2,0,93.1,100,0,0,0,0.75,0.75,9,12,12
"291","A3RQN5RZD1N2KP","Answer.2C.3",FALSE,0,"2C","2",0,0,1,3,0,93.1,100,0,0,0,0.82,0.82,9,11,11
"292","A3RQN5RZD1N2KP","Answer.2C.4",FALSE,0,"2C","2",0,0,1,4,0,93.1,100,0,0,0,0.91,0.91,10,11,11
"293","A3RQN5RZD1N2KP","Answer.2C.5",FALSE,0,"2C","2",0,0,1,5,0,93.1,100,0,0,0,1,1,10,10,10
"294","A3RQN5RZD1N2KP","Answer.2C.6",TRUE,0,"2C","2",0,0,1,6,1,93.1,100,0,0,0,1.1,1.1,11,10,10
"295","A3RQN5RZD1N2KP","Answer.2C.7",TRUE,0,"2C","2",0,0,1,7,1,93.1,100,0,0,0,1.22,1.22,11,9,9
"296","A3RQN5RZD1N2KP","Answer.2C.8",TRUE,0,"2C","2",0,0,1,8,1,93.1,100,0,0,0,1.33,1.33,12,9,9
"297","A3RQN5RZD1N2KP","Answer.2C.9",TRUE,0,"2C","2",0,0,1,9,1,93.1,100,0,0,0,1.5,1.5,12,8,8
"298","A3RQN5RZD1N2KP","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,1,1,0,93.1,100,0,0,0,0.67,1.33,8,12,6
"299","A3RQN5RZD1N2KP","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,1,2,0,93.1,100,0,0,0,0.75,1.5,9,12,6
"300","A3RQN5RZD1N2KP","Answer.3C_Bal.3",FALSE,0,"3C_Bal","3",0,0,1,3,0,93.1,100,0,0,0,0.82,1.5,9,11,6
"301","A3RQN5RZD1N2KP","Answer.3C_Bal.4",FALSE,0,"3C_Bal","3",0,0,1,4,0,93.1,100,0,0,0,0.91,1.67,10,11,6
"302","A3RQN5RZD1N2KP","Answer.3C_Bal.5",FALSE,0,"3C_Bal","3",0,0,1,5,0,93.1,100,0,0,0,1,1.67,10,10,6
"303","A3RQN5RZD1N2KP","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,1,6,1,93.1,100,0,0,0,1.1,2.2,11,10,5
"304","A3RQN5RZD1N2KP","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,1,7,1,93.1,100,0,0,0,1.22,2.2,11,9,5
"305","A3RQN5RZD1N2KP","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,1,8,1,93.1,100,0,0,0,1.33,2.4,12,9,5
"306","A3RQN5RZD1N2KP","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,1,9,1,93.1,100,0,0,0,1.5,3,12,8,4
"307","A3RQN5RZD1N2KP","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,1,1,0,93.1,100,0,0,0,0.67,0.89,8,12,9
"308","A3RQN5RZD1N2KP","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,1,2,0,93.1,100,0,0,0,0.75,1,9,12,9
"309","A3RQN5RZD1N2KP","Answer.3C_Mild.3",FALSE,0,"3C_Mild","3",0,0,1,3,0,93.1,100,0,0,0,0.82,1.13,9,11,8
"310","A3RQN5RZD1N2KP","Answer.3C_Mild.4",FALSE,0,"3C_Mild","3",0,0,1,4,0,93.1,100,0,0,0,0.91,1.25,10,11,8
"311","A3RQN5RZD1N2KP","Answer.3C_Mild.5",FALSE,0,"3C_Mild","3",0,0,1,5,0,93.1,100,0,0,0,1,1.42,10,10,7
"312","A3RQN5RZD1N2KP","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,1,6,1,93.1,100,0,0,0,1.1,1.57,11,10,7
"313","A3RQN5RZD1N2KP","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,1,7,1,93.1,100,0,0,0,1.22,1.83,11,9,6
"314","A3RQN5RZD1N2KP","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,1,8,1,93.1,100,0,0,0,1.33,1.71,12,9,7
"315","A3RQN5RZD1N2KP","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,1,9,1,93.1,100,0,0,0,1.5,2,12,8,6
"316","A3RQN5RZD1N2KP","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,1,1,0,93.1,100,0,0,0,0.67,0.73,8,12,11
"317","A3RQN5RZD1N2KP","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,1,2,0,93.1,100,0,0,0,0.75,0.86,9,12,11
"318","A3RQN5RZD1N2KP","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,1,3,0,93.1,100,0,0,0,0.82,0.9,9,11,10
"319","A3RQN5RZD1N2KP","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,1,4,0,93.1,100,0,0,0,0.91,1,10,11,10
"320","A3RQN5RZD1N2KP","Answer.3C_Unbal.5",TRUE,0,"3C_Unbal","3",0,0,1,5,1,93.1,100,0,0,0,1,1.11,10,10,9
"321","A3RQN5RZD1N2KP","Answer.3C_Unbal.6",FALSE,0,"3C_Unbal","3",0,0,1,6,0,93.1,100,0,0,0,1.1,1.22,11,10,9
"322","A3RQN5RZD1N2KP","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,1,7,1,93.1,100,0,0,0,1.22,1.38,11,9,8
"323","A3RQN5RZD1N2KP","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,1,8,1,93.1,100,0,0,0,1.33,1.5,12,9,8
"324","A3RQN5RZD1N2KP","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,1,9,1,93.1,100,0,0,0,1.5,1.71,12,8,7
"361","AD7WJ0QXLOVWG","Answer.2C.1",FALSE,0,"2C","2",0,0,1,1,0,100,100,0,0,0,0.67,0.67,8,12,12
"362","AD7WJ0QXLOVWG","Answer.2C.2",FALSE,0,"2C","2",0,0,1,2,0,100,100,0,0,0,0.75,0.75,9,12,12
"363","AD7WJ0QXLOVWG","Answer.2C.3",FALSE,0,"2C","2",0,0,1,3,0,100,100,0,0,0,0.82,0.82,9,11,11
"364","AD7WJ0QXLOVWG","Answer.2C.4",FALSE,0,"2C","2",0,0,1,4,0,100,100,0,0,0,0.91,0.91,10,11,11
"365","AD7WJ0QXLOVWG","Answer.2C.5",FALSE,0,"2C","2",0,0,1,5,0,100,100,0,0,0,1,1,10,10,10
"366","AD7WJ0QXLOVWG","Answer.2C.6",TRUE,0,"2C","2",0,0,1,6,1,100,100,0,0,0,1.1,1.1,11,10,10
"367","AD7WJ0QXLOVWG","Answer.2C.7",TRUE,0,"2C","2",0,0,1,7,1,100,100,0,0,0,1.22,1.22,11,9,9
"368","AD7WJ0QXLOVWG","Answer.2C.8",TRUE,0,"2C","2",0,0,1,8,1,100,100,0,0,0,1.33,1.33,12,9,9
"369","AD7WJ0QXLOVWG","Answer.2C.9",TRUE,0,"2C","2",0,0,1,9,1,100,100,0,0,0,1.5,1.5,12,8,8
"370","AD7WJ0QXLOVWG","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,1,1,0,100,100,0,0,0,0.67,1.33,8,12,6
"371","AD7WJ0QXLOVWG","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,1,2,0,100,100,0,0,0,0.75,1.5,9,12,6
"372","AD7WJ0QXLOVWG","Answer.3C_Bal.3",FALSE,0,"3C_Bal","3",0,0,1,3,0,100,100,0,0,0,0.82,1.5,9,11,6
"373","AD7WJ0QXLOVWG","Answer.3C_Bal.4",FALSE,0,"3C_Bal","3",0,0,1,4,0,100,100,0,0,0,0.91,1.67,10,11,6
"374","AD7WJ0QXLOVWG","Answer.3C_Bal.5",FALSE,0,"3C_Bal","3",0,0,1,5,0,100,100,0,0,0,1,1.67,10,10,6
"375","AD7WJ0QXLOVWG","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,1,6,1,100,100,0,0,0,1.1,2.2,11,10,5
"376","AD7WJ0QXLOVWG","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,1,7,1,100,100,0,0,0,1.22,2.2,11,9,5
"377","AD7WJ0QXLOVWG","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,1,8,1,100,100,0,0,0,1.33,2.4,12,9,5
"378","AD7WJ0QXLOVWG","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,1,9,1,100,100,0,0,0,1.5,3,12,8,4
"379","AD7WJ0QXLOVWG","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,1,1,0,100,100,0,0,0,0.67,0.89,8,12,9
"380","AD7WJ0QXLOVWG","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,1,2,0,100,100,0,0,0,0.75,1,9,12,9
"381","AD7WJ0QXLOVWG","Answer.3C_Mild.3",FALSE,0,"3C_Mild","3",0,0,1,3,0,100,100,0,0,0,0.82,1.13,9,11,8
"382","AD7WJ0QXLOVWG","Answer.3C_Mild.4",FALSE,0,"3C_Mild","3",0,0,1,4,0,100,100,0,0,0,0.91,1.25,10,11,8
"383","AD7WJ0QXLOVWG","Answer.3C_Mild.5",FALSE,0,"3C_Mild","3",0,0,1,5,0,100,100,0,0,0,1,1.42,10,10,7
"384","AD7WJ0QXLOVWG","Answer.3C_Mild.6",FALSE,0,"3C_Mild","3",0,0,1,6,0,100,100,0,0,0,1.1,1.57,11,10,7
"385","AD7WJ0QXLOVWG","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,1,7,1,100,100,0,0,0,1.22,1.83,11,9,6
"386","AD7WJ0QXLOVWG","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,1,8,1,100,100,0,0,0,1.33,1.71,12,9,7
"387","AD7WJ0QXLOVWG","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,1,9,1,100,100,0,0,0,1.5,2,12,8,6
"388","AD7WJ0QXLOVWG","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,1,1,0,100,100,0,0,0,0.67,0.73,8,12,11
"389","AD7WJ0QXLOVWG","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,1,2,0,100,100,0,0,0,0.75,0.86,9,12,11
"390","AD7WJ0QXLOVWG","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,1,3,0,100,100,0,0,0,0.82,0.9,9,11,10
"391","AD7WJ0QXLOVWG","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,1,4,0,100,100,0,0,0,0.91,1,10,11,10
"392","AD7WJ0QXLOVWG","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,1,5,0,100,100,0,0,0,1,1.11,10,10,9
"393","AD7WJ0QXLOVWG","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal","3",0,0,1,6,1,100,100,0,0,0,1.1,1.22,11,10,9
"394","AD7WJ0QXLOVWG","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,1,7,1,100,100,0,0,0,1.22,1.38,11,9,8
"395","AD7WJ0QXLOVWG","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,1,8,1,100,100,0,0,0,1.33,1.5,12,9,8
"396","AD7WJ0QXLOVWG","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,1,9,1,100,100,0,0,0,1.5,1.71,12,8,7
"397","A2EMO45KCVDURE","Answer.2C.1",FALSE,0,"2C","2",0,0,1,1,0,87.5,100,0,0,0,0.67,0.67,8,12,12
"398","A2EMO45KCVDURE","Answer.2C.2",TRUE,0,"2C","2",0,0,1,2,1,87.5,100,0,0,0,0.75,0.75,9,12,12
"399","A2EMO45KCVDURE","Answer.2C.3",FALSE,0,"2C","2",0,0,1,3,0,87.5,100,0,0,0,0.82,0.82,9,11,11
"400","A2EMO45KCVDURE","Answer.2C.4",FALSE,0,"2C","2",0,0,1,4,0,87.5,100,0,0,0,0.91,0.91,10,11,11
"401","A2EMO45KCVDURE","Answer.2C.5",FALSE,0,"2C","2",0,0,1,5,0,87.5,100,0,0,0,1,1,10,10,10
"402","A2EMO45KCVDURE","Answer.2C.6",TRUE,0,"2C","2",0,0,1,6,1,87.5,100,0,0,0,1.1,1.1,11,10,10
"403","A2EMO45KCVDURE","Answer.2C.7",TRUE,0,"2C","2",0,0,1,7,1,87.5,100,0,0,0,1.22,1.22,11,9,9
"404","A2EMO45KCVDURE","Answer.2C.8",TRUE,0,"2C","2",0,0,1,8,1,87.5,100,0,0,0,1.33,1.33,12,9,9
"405","A2EMO45KCVDURE","Answer.2C.9",TRUE,0,"2C","2",0,0,1,9,1,87.5,100,0,0,0,1.5,1.5,12,8,8
"406","A2EMO45KCVDURE","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,1,1,0,87.5,100,0,0,0,0.67,1.33,8,12,6
"407","A2EMO45KCVDURE","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,1,2,0,87.5,100,0,0,0,0.75,1.5,9,12,6
"408","A2EMO45KCVDURE","Answer.3C_Bal.3",TRUE,0,"3C_Bal","3",0,0,1,3,1,87.5,100,0,0,0,0.82,1.5,9,11,6
"409","A2EMO45KCVDURE","Answer.3C_Bal.4",TRUE,0,"3C_Bal","3",0,0,1,4,1,87.5,100,0,0,0,0.91,1.67,10,11,6
"410","A2EMO45KCVDURE","Answer.3C_Bal.5",TRUE,0,"3C_Bal","3",0,0,1,5,1,87.5,100,0,0,0,1,1.67,10,10,6
"411","A2EMO45KCVDURE","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,1,6,1,87.5,100,0,0,0,1.1,2.2,11,10,5
"412","A2EMO45KCVDURE","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,1,7,1,87.5,100,0,0,0,1.22,2.2,11,9,5
"413","A2EMO45KCVDURE","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,1,8,1,87.5,100,0,0,0,1.33,2.4,12,9,5
"414","A2EMO45KCVDURE","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,1,9,1,87.5,100,0,0,0,1.5,3,12,8,4
"415","A2EMO45KCVDURE","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,1,1,0,87.5,100,0,0,0,0.67,0.89,8,12,9
"416","A2EMO45KCVDURE","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,1,2,0,87.5,100,0,0,0,0.75,1,9,12,9
"417","A2EMO45KCVDURE","Answer.3C_Mild.3",TRUE,0,"3C_Mild","3",0,0,1,3,1,87.5,100,0,0,0,0.82,1.13,9,11,8
"418","A2EMO45KCVDURE","Answer.3C_Mild.4",FALSE,0,"3C_Mild","3",0,0,1,4,0,87.5,100,0,0,0,0.91,1.25,10,11,8
"419","A2EMO45KCVDURE","Answer.3C_Mild.5",TRUE,0,"3C_Mild","3",0,0,1,5,1,87.5,100,0,0,0,1,1.42,10,10,7
"420","A2EMO45KCVDURE","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,1,6,1,87.5,100,0,0,0,1.1,1.57,11,10,7
"421","A2EMO45KCVDURE","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,1,7,1,87.5,100,0,0,0,1.22,1.83,11,9,6
"422","A2EMO45KCVDURE","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,1,8,1,87.5,100,0,0,0,1.33,1.71,12,9,7
"423","A2EMO45KCVDURE","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,1,9,1,87.5,100,0,0,0,1.5,2,12,8,6
"424","A2EMO45KCVDURE","Answer.3C_Unbal.1",TRUE,0,"3C_Unbal","3",0,0,1,1,1,87.5,100,0,0,0,0.67,0.73,8,12,11
"425","A2EMO45KCVDURE","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,1,2,0,87.5,100,0,0,0,0.75,0.86,9,12,11
"426","A2EMO45KCVDURE","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,1,3,0,87.5,100,0,0,0,0.82,0.9,9,11,10
"427","A2EMO45KCVDURE","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,1,4,0,87.5,100,0,0,0,0.91,1,10,11,10
"428","A2EMO45KCVDURE","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,1,5,0,87.5,100,0,0,0,1,1.11,10,10,9
"429","A2EMO45KCVDURE","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal","3",0,0,1,6,1,87.5,100,0,0,0,1.1,1.22,11,10,9
"430","A2EMO45KCVDURE","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,1,7,1,87.5,100,0,0,0,1.22,1.38,11,9,8
"431","A2EMO45KCVDURE","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,1,8,1,87.5,100,0,0,0,1.33,1.5,12,9,8
"432","A2EMO45KCVDURE","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,1,9,1,87.5,100,0,0,0,1.5,1.71,12,8,7
"469","A13NWY140U8L0C","Answer.2C.1",FALSE,0,"2C","2",0,0,1,1,0,94.4,100,0,0,0,0.67,0.67,8,12,12
"470","A13NWY140U8L0C","Answer.2C.2",FALSE,0,"2C","2",0,0,1,2,0,94.4,100,0,0,0,0.75,0.75,9,12,12
"471","A13NWY140U8L0C","Answer.2C.3",FALSE,0,"2C","2",0,0,1,3,0,94.4,100,0,0,0,0.82,0.82,9,11,11
"472","A13NWY140U8L0C","Answer.2C.4",FALSE,0,"2C","2",0,0,1,4,0,94.4,100,0,0,0,0.91,0.91,10,11,11
"473","A13NWY140U8L0C","Answer.2C.5",FALSE,0,"2C","2",0,0,1,5,0,94.4,100,0,0,0,1,1,10,10,10
"474","A13NWY140U8L0C","Answer.2C.6",FALSE,0,"2C","2",0,0,1,6,0,94.4,100,0,0,0,1.1,1.1,11,10,10
"475","A13NWY140U8L0C","Answer.2C.7",FALSE,0,"2C","2",0,0,1,7,0,94.4,100,0,0,0,1.22,1.22,11,9,9
"476","A13NWY140U8L0C","Answer.2C.8",FALSE,0,"2C","2",0,0,1,8,0,94.4,100,0,0,0,1.33,1.33,12,9,9
"477","A13NWY140U8L0C","Answer.2C.9",FALSE,0,"2C","2",0,0,1,9,0,94.4,100,0,0,0,1.5,1.5,12,8,8
"478","A13NWY140U8L0C","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,1,1,0,94.4,100,0,0,0,0.67,1.33,8,12,6
"479","A13NWY140U8L0C","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,1,2,0,94.4,100,0,0,0,0.75,1.5,9,12,6
"480","A13NWY140U8L0C","Answer.3C_Bal.3",FALSE,0,"3C_Bal","3",0,0,1,3,0,94.4,100,0,0,0,0.82,1.5,9,11,6
"481","A13NWY140U8L0C","Answer.3C_Bal.4",FALSE,0,"3C_Bal","3",0,0,1,4,0,94.4,100,0,0,0,0.91,1.67,10,11,6
"482","A13NWY140U8L0C","Answer.3C_Bal.5",FALSE,0,"3C_Bal","3",0,0,1,5,0,94.4,100,0,0,0,1,1.67,10,10,6
"483","A13NWY140U8L0C","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,1,6,1,94.4,100,0,0,0,1.1,2.2,11,10,5
"484","A13NWY140U8L0C","Answer.3C_Bal.7",FALSE,0,"3C_Bal","3",0,0,1,7,0,94.4,100,0,0,0,1.22,2.2,11,9,5
"485","A13NWY140U8L0C","Answer.3C_Bal.8",FALSE,0,"3C_Bal","3",0,0,1,8,0,94.4,100,0,0,0,1.33,2.4,12,9,5
"486","A13NWY140U8L0C","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,1,9,1,94.4,100,0,0,0,1.5,3,12,8,4
"487","A13NWY140U8L0C","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,1,1,0,94.4,100,0,0,0,0.67,0.89,8,12,9
"488","A13NWY140U8L0C","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,1,2,0,94.4,100,0,0,0,0.75,1,9,12,9
"489","A13NWY140U8L0C","Answer.3C_Mild.3",FALSE,0,"3C_Mild","3",0,0,1,3,0,94.4,100,0,0,0,0.82,1.13,9,11,8
"490","A13NWY140U8L0C","Answer.3C_Mild.4",FALSE,0,"3C_Mild","3",0,0,1,4,0,94.4,100,0,0,0,0.91,1.25,10,11,8
"491","A13NWY140U8L0C","Answer.3C_Mild.5",FALSE,0,"3C_Mild","3",0,0,1,5,0,94.4,100,0,0,0,1,1.42,10,10,7
"492","A13NWY140U8L0C","Answer.3C_Mild.6",FALSE,0,"3C_Mild","3",0,0,1,6,0,94.4,100,0,0,0,1.1,1.57,11,10,7
"493","A13NWY140U8L0C","Answer.3C_Mild.7",FALSE,0,"3C_Mild","3",0,0,1,7,0,94.4,100,0,0,0,1.22,1.83,11,9,6
"494","A13NWY140U8L0C","Answer.3C_Mild.8",FALSE,0,"3C_Mild","3",0,0,1,8,0,94.4,100,0,0,0,1.33,1.71,12,9,7
"495","A13NWY140U8L0C","Answer.3C_Mild.9",FALSE,0,"3C_Mild","3",0,0,1,9,0,94.4,100,0,0,0,1.5,2,12,8,6
"496","A13NWY140U8L0C","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,1,1,0,94.4,100,0,0,0,0.67,0.73,8,12,11
"497","A13NWY140U8L0C","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,1,2,0,94.4,100,0,0,0,0.75,0.86,9,12,11
"498","A13NWY140U8L0C","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,1,3,0,94.4,100,0,0,0,0.82,0.9,9,11,10
"499","A13NWY140U8L0C","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,1,4,0,94.4,100,0,0,0,0.91,1,10,11,10
"500","A13NWY140U8L0C","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,1,5,0,94.4,100,0,0,0,1,1.11,10,10,9
"501","A13NWY140U8L0C","Answer.3C_Unbal.6",FALSE,0,"3C_Unbal","3",0,0,1,6,0,94.4,100,0,0,0,1.1,1.22,11,10,9
"502","A13NWY140U8L0C","Answer.3C_Unbal.7",FALSE,0,"3C_Unbal","3",0,0,1,7,0,94.4,100,0,0,0,1.22,1.38,11,9,8
"503","A13NWY140U8L0C","Answer.3C_Unbal.8",FALSE,0,"3C_Unbal","3",0,0,1,8,0,94.4,100,0,0,0,1.33,1.5,12,9,8
"504","A13NWY140U8L0C","Answer.3C_Unbal.9",FALSE,0,"3C_Unbal","3",0,0,1,9,0,94.4,100,0,0,0,1.5,1.71,12,8,7
"505","A3H2NSZ2WLPA5D","Answer.2C.1",FALSE,0,"2C","2",0,0,1,1,0,90.3,100,0,0,0,0.67,0.67,8,12,12
"506","A3H2NSZ2WLPA5D","Answer.2C.2",FALSE,0,"2C","2",0,0,1,2,0,90.3,100,0,0,0,0.75,0.75,9,12,12
"507","A3H2NSZ2WLPA5D","Answer.2C.3",FALSE,0,"2C","2",0,0,1,3,0,90.3,100,0,0,0,0.82,0.82,9,11,11
"508","A3H2NSZ2WLPA5D","Answer.2C.4",FALSE,0,"2C","2",0,0,1,4,0,90.3,100,0,0,0,0.91,0.91,10,11,11
"509","A3H2NSZ2WLPA5D","Answer.2C.5",FALSE,0,"2C","2",0,0,1,5,0,90.3,100,0,0,0,1,1,10,10,10
"510","A3H2NSZ2WLPA5D","Answer.2C.6",TRUE,0,"2C","2",0,0,1,6,1,90.3,100,0,0,0,1.1,1.1,11,10,10
"511","A3H2NSZ2WLPA5D","Answer.2C.7",TRUE,0,"2C","2",0,0,1,7,1,90.3,100,0,0,0,1.22,1.22,11,9,9
"512","A3H2NSZ2WLPA5D","Answer.2C.8",TRUE,0,"2C","2",0,0,1,8,1,90.3,100,0,0,0,1.33,1.33,12,9,9
"513","A3H2NSZ2WLPA5D","Answer.2C.9",TRUE,0,"2C","2",0,0,1,9,1,90.3,100,0,0,0,1.5,1.5,12,8,8
"514","A3H2NSZ2WLPA5D","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,1,1,0,90.3,100,0,0,0,0.67,1.33,8,12,6
"515","A3H2NSZ2WLPA5D","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,1,2,0,90.3,100,0,0,0,0.75,1.5,9,12,6
"516","A3H2NSZ2WLPA5D","Answer.3C_Bal.3",FALSE,0,"3C_Bal","3",0,0,1,3,0,90.3,100,0,0,0,0.82,1.5,9,11,6
"517","A3H2NSZ2WLPA5D","Answer.3C_Bal.4",FALSE,0,"3C_Bal","3",0,0,1,4,0,90.3,100,0,0,0,0.91,1.67,10,11,6
"518","A3H2NSZ2WLPA5D","Answer.3C_Bal.5",FALSE,0,"3C_Bal","3",0,0,1,5,0,90.3,100,0,0,0,1,1.67,10,10,6
"519","A3H2NSZ2WLPA5D","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,1,6,1,90.3,100,0,0,0,1.1,2.2,11,10,5
"520","A3H2NSZ2WLPA5D","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,1,7,1,90.3,100,0,0,0,1.22,2.2,11,9,5
"521","A3H2NSZ2WLPA5D","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,1,8,1,90.3,100,0,0,0,1.33,2.4,12,9,5
"522","A3H2NSZ2WLPA5D","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,1,9,1,90.3,100,0,0,0,1.5,3,12,8,4
